filter0	0.26227335714611166	0.6150604286915128	0.7200973331096678
filter1	0.4624345841745054	0.5402494813830763	0.49614004736706585
filter2	0.16340958924670562	0.6507992997235407	0.8270476644861303
filter3	0.48721762509953176	0.5411198183003291	0.45889677554199654
filter4	0.15484733856624192	0.6550982159305762	0.8349549113423912
filter5	0.33314009206900524	0.5520412232405093	0.6849344940575585
filter6	0.29112194224879034	0.590481804720159	0.6992369755543888
filter7	0.17898598697361814	0.6385156298098187	0.8184246806892016
filter8	0.5595205650780442	0.4426198276277895	0.4876537478250301
filter9	0.45422468213710027	0.5508625367718644	0.49688242408795125
filter10	0.1590044811391248	0.6484654427697711	0.8365527765335026
filter11	0.26000804018733675	0.6005096961757107	0.7364995287964972
filter12	0.1735521463921781	0.6466974316261616	0.8167461481901871
filter13	0.34020206552457016	0.5789973704162277	0.6366491199601738
filter14	0.23869980336440905	0.6051050171096979	0.7611661817426928
filter15	0.4608876732230887	0.5493345598736379	0.4892378155529446
