filter0	1.1035978
filter1	-0.94024855
filter2	0.87892133
filter3	-0.95736325
filter4	0.9462121
filter5	-0.69623977
filter6	-0.68844247
filter7	1.016654
filter8	-1.0028205
filter9	0.85504395
filter10	-0.7395718
filter11	-0.9969158
filter12	-0.8893779
filter13	1.0724623
filter14	-0.7240869
filter15	-0.7099981
filter16	-0.70333815
filter17	0.8375491
filter18	1.3630679
filter19	-0.8722932
filter20	0.74268967
filter21	0.8518158
filter22	0.78245497
filter23	-0.74576086
filter24	-0.8878269
filter25	-0.79558736
filter26	0.8666341
filter27	0.7774422
filter28	0.9020332
filter29	-0.7230004
filter30	0.64611185
filter31	-0.74126416
filter32	0.73666567
filter33	-0.66255176
filter34	0.77640975
filter35	0.79522085
filter36	-0.9489934
filter37	-0.724495
filter38	0.85223794
filter39	1.0895396
filter40	0.65596133
filter41	-0.66476965
filter42	-0.6334109
filter43	0.7964587
filter44	0.72313523
filter45	0.9285634
filter46	-0.93390083
filter47	-0.8607387
filter48	-0.7630409
filter49	-0.70018846
filter50	0.83422476
filter51	0.7729965
filter52	-0.76751775
filter53	0.78671294
filter54	-0.8392433
filter55	0.6276802
filter56	-0.9476022
filter57	0.6836704
filter58	0.71635324
filter59	0.8942168
filter60	0.9297565
filter61	-0.7580467
filter62	-0.78163654
filter63	0.9450636
filter64	-0.6305285
filter65	1.0627393
filter66	0.9614824
filter67	-1.0623862
filter68	-0.8296563
filter69	1.2633295
filter70	-0.9053661
filter71	-0.80468106
filter72	0.7203127
filter73	-0.77622455
filter74	-0.83950555
filter75	0.9705259
filter76	-0.76825976
filter77	1.221782
filter78	1.0281892
filter79	1.0402738
filter80	-0.73973954
filter81	0.8206243
filter82	-0.96424085
filter83	-0.669599
filter84	-0.731808
filter85	-0.65647626
filter86	0.69008553
filter87	0.8560619
filter88	-0.82662505
filter89	-0.8781519
filter90	-0.6328493
filter91	1.0249802
filter92	-0.63114846
filter93	-0.6725964
filter94	-0.93613875
filter95	0.69051003
filter96	-0.6946886
filter97	-0.6852501
filter98	0.8116637
filter99	-0.8159539
filter100	0.68830895
filter101	-0.95155764
filter102	-1.0683638
filter103	-0.8315198
filter104	-0.89538157
filter105	-0.7944724
filter106	-0.7286864
filter107	0.8474791
filter108	0.78153205
filter109	0.8823127
filter110	-0.8333255
filter111	0.7891751
filter112	-0.9462854
filter113	-0.98328
filter114	-0.7144196
filter115	-0.82318306
filter116	1.0288414
filter117	-0.89270025
filter118	0.8029671
filter119	-0.7207342
filter120	0.7544305
filter121	1.0158944
filter122	-0.74160755
filter123	0.7799493
filter124	0.8890466
filter125	0.9486384
filter126	-0.69575363
filter127	0.926395
